sequence_id,predicted_genome,decision_type,k3_prediction,k5_prediction,k7_prediction,vote_counts
12755,NC_011138,unanimous,6,6,6,"{6: 3}"
12756,NC_008709,unanimous,9,9,9,"{9: 3}"
12757,NC_011138,unanimous,6,6,6,"{6: 3}"
12758,NC_011138,majority,6,5,6,"{6: 2; 5: 1}"
12759,NC_011138,unanimous,6,6,6,"{6: 3}"
12760,NC_008709,unanimous,9,9,9,"{9: 3}"
12761,NC_008709,tie_breaker,0,5,9,"{0: 1; 5: 1; 9: 1}"
12762,NC_008709,unanimous,9,9,9,"{9: 3}"
12763,NC_011138,unanimous,6,6,6,"{6: 3}"
12764,NC_011138,unanimous,6,6,6,"{6: 3}"
12765,NC_011138,unanimous,6,6,6,"{6: 3}"
12766,NC_007984,majority,2,2,5,"{2: 2; 5: 1}"
12767,NC_011138,unanimous,6,6,6,"{6: 3}"
12768,NC_011138,unanimous,6,6,6,"{6: 3}"
12769,NC_011138,unanimous,6,6,6,"{6: 3}"
12770,NC_011138,unanimous,6,6,6,"{6: 3}"
12771,NC_011138,unanimous,6,6,6,"{6: 3}"
12772,NC_008709,unanimous,9,9,9,"{9: 3}"
12773,NC_008709,unanimous,9,9,9,"{9: 3}"
12774,NC_008709,majority,6,9,9,"{6: 1; 9: 2}"
12775,NC_008709,unanimous,9,9,9,"{9: 3}"
12776,NC_011138,unanimous,6,6,6,"{6: 3}"
12777,NC_015722,unanimous,5,5,5,"{5: 3}"
12778,NC_011138,unanimous,6,6,6,"{6: 3}"
12779,NC_011138,unanimous,6,6,6,"{6: 3}"
12780,NC_008709,unanimous,9,9,9,"{9: 3}"
12781,NC_011138,unanimous,6,6,6,"{6: 3}"
12782,NC_013943,majority,0,9,0,"{0: 2; 9: 1}"
12783,NC_007984,majority,2,9,2,"{2: 2; 9: 1}"
12784,NC_011138,tie_breaker,4,0,6,"{4: 1; 0: 1; 6: 1}"
12785,NC_008709,unanimous,9,9,9,"{9: 3}"
12786,NC_008709,majority,9,9,0,"{9: 2; 0: 1}"
12787,NC_011138,majority,6,0,6,"{6: 2; 0: 1}"
12788,NC_013943,unanimous,0,0,0,"{0: 3}"
12789,NC_015859,unanimous,1,1,1,"{1: 3}"
12790,NC_011138,unanimous,6,6,6,"{6: 3}"
12791,NC_011138,unanimous,6,6,6,"{6: 3}"
12792,NC_008709,unanimous,9,9,9,"{9: 3}"
12793,NC_011138,unanimous,6,6,6,"{6: 3}"
12794,NC_011138,unanimous,6,6,6,"{6: 3}"
12795,NC_011138,unanimous,6,6,6,"{6: 3}"
12796,NC_013943,majority,6,0,0,"{6: 1; 0: 2}"
12797,NC_011138,unanimous,6,6,6,"{6: 3}"
12798,NC_011138,unanimous,6,6,6,"{6: 3}"
12799,NC_011138,unanimous,6,6,6,"{6: 3}"
12800,NC_011138,unanimous,6,6,6,"{6: 3}"
12801,NC_011138,unanimous,6,6,6,"{6: 3}"
12802,NC_011138,unanimous,6,6,6,"{6: 3}"
12803,NC_011138,tie_breaker,3,5,6,"{3: 1; 5: 1; 6: 1}"
12804,NC_011138,unanimous,6,6,6,"{6: 3}"
12805,NC_011138,unanimous,6,6,6,"{6: 3}"
12806,NC_011138,unanimous,6,6,6,"{6: 3}"
12807,NC_011138,unanimous,6,6,6,"{6: 3}"
12808,NC_007984,majority,2,2,9,"{2: 2; 9: 1}"
12809,NC_011138,unanimous,6,6,6,"{6: 3}"
12810,NC_009767,unanimous,3,3,3,"{3: 3}"
12811,NC_011138,majority,0,6,6,"{0: 1; 6: 2}"
12812,NC_011138,unanimous,6,6,6,"{6: 3}"
12813,NC_008709,majority,6,9,9,"{6: 1; 9: 2}"
12814,NC_011138,unanimous,6,6,6,"{6: 3}"
12815,NC_011138,unanimous,6,6,6,"{6: 3}"
12816,NC_011138,unanimous,6,6,6,"{6: 3}"
12817,NC_011138,majority,6,6,0,"{6: 2; 0: 1}"
12818,NC_007984,unanimous,2,2,2,"{2: 3}"
12819,NC_011138,majority,6,6,0,"{6: 2; 0: 1}"
12820,NC_015722,majority,5,5,9,"{5: 2; 9: 1}"
12821,NC_015722,majority,5,0,5,"{5: 2; 0: 1}"
12822,NC_013943,unanimous,0,0,0,"{0: 3}"
12823,NC_013943,unanimous,0,0,0,"{0: 3}"
12824,NC_011138,majority,6,2,6,"{6: 2; 2: 1}"
12825,NC_007984,unanimous,2,2,2,"{2: 3}"
12826,NC_011138,unanimous,6,6,6,"{6: 3}"
12827,NC_011138,unanimous,6,6,6,"{6: 3}"
12828,NC_007984,unanimous,2,2,2,"{2: 3}"
12829,NC_011138,tie_breaker,4,5,6,"{4: 1; 5: 1; 6: 1}"
12830,NC_011138,unanimous,6,6,6,"{6: 3}"
12831,NC_011126,unanimous,4,4,4,"{4: 3}"
12832,NC_011138,unanimous,6,6,6,"{6: 3}"
12833,NC_011138,unanimous,6,6,6,"{6: 3}"
12834,NC_008709,unanimous,9,9,9,"{9: 3}"
12835,NC_011126,unanimous,4,4,4,"{4: 3}"
12836,NC_011138,unanimous,6,6,6,"{6: 3}"
12837,NC_011126,unanimous,4,4,4,"{4: 3}"
12838,NC_011138,unanimous,6,6,6,"{6: 3}"
12839,NC_011138,unanimous,6,6,6,"{6: 3}"
12840,NC_008709,majority,9,6,9,"{9: 2; 6: 1}"
12841,NC_011138,unanimous,6,6,6,"{6: 3}"
12842,NC_011138,unanimous,6,6,6,"{6: 3}"
12843,NC_008709,unanimous,9,9,9,"{9: 3}"
12844,NC_011138,unanimous,6,6,6,"{6: 3}"
12845,NC_008709,majority,9,5,9,"{9: 2; 5: 1}"
12846,NC_011138,unanimous,6,6,6,"{6: 3}"
12847,NC_011138,tie_breaker,5,4,6,"{5: 1; 4: 1; 6: 1}"
12848,NC_011138,unanimous,6,6,6,"{6: 3}"
12849,NC_015722,unanimous,5,5,5,"{5: 3}"
12850,NC_011138,unanimous,6,6,6,"{6: 3}"
12851,NC_011138,unanimous,6,6,6,"{6: 3}"
12852,NC_011138,unanimous,6,6,6,"{6: 3}"
12853,NC_013943,majority,0,0,5,"{0: 2; 5: 1}"
12854,NC_011138,unanimous,6,6,6,"{6: 3}"
12855,NC_011138,majority,6,6,9,"{6: 2; 9: 1}"
12856,NC_011138,unanimous,6,6,6,"{6: 3}"
12857,NC_011138,unanimous,6,6,6,"{6: 3}"
12858,NC_013943,unanimous,0,0,0,"{0: 3}"
12859,NC_008709,unanimous,9,9,9,"{9: 3}"
12860,NC_011138,unanimous,6,6,6,"{6: 3}"
12861,NC_011138,unanimous,6,6,6,"{6: 3}"
12862,NC_011138,unanimous,6,6,6,"{6: 3}"
12863,NC_015722,unanimous,5,5,5,"{5: 3}"
12864,NC_011138,unanimous,6,6,6,"{6: 3}"
12865,NC_008709,unanimous,9,9,9,"{9: 3}"
12866,NC_013943,majority,9,0,0,"{9: 1; 0: 2}"
12867,NC_008709,unanimous,9,9,9,"{9: 3}"
12868,NC_011138,unanimous,6,6,6,"{6: 3}"
12869,NC_008709,unanimous,9,9,9,"{9: 3}"
12870,NC_008709,majority,9,9,6,"{9: 2; 6: 1}"
12871,NC_011138,unanimous,6,6,6,"{6: 3}"
12872,NC_011138,majority,6,6,3,"{6: 2; 3: 1}"
12873,NC_013943,majority,5,0,0,"{5: 1; 0: 2}"
12874,NC_011138,unanimous,6,6,6,"{6: 3}"
12875,NC_011138,majority,6,6,9,"{6: 2; 9: 1}"
12876,NC_015722,majority,5,5,9,"{5: 2; 9: 1}"
12877,NC_011138,unanimous,6,6,6,"{6: 3}"
12878,NC_011138,unanimous,6,6,6,"{6: 3}"
12879,NC_011138,unanimous,6,6,6,"{6: 3}"
12880,NC_011138,unanimous,6,6,6,"{6: 3}"
12881,NC_011138,majority,6,6,9,"{6: 2; 9: 1}"
12882,NC_008709,majority,6,9,9,"{6: 1; 9: 2}"
12883,NC_008709,tie_breaker,5,6,9,"{5: 1; 6: 1; 9: 1}"
12884,NC_011138,unanimous,6,6,6,"{6: 3}"
12885,NC_011138,majority,6,6,0,"{6: 2; 0: 1}"
12886,NC_011138,unanimous,6,6,6,"{6: 3}"
12887,NC_015722,majority,2,5,5,"{2: 1; 5: 2}"
12888,NC_011138,unanimous,6,6,6,"{6: 3}"
12889,NC_011138,unanimous,6,6,6,"{6: 3}"
12890,NC_011138,unanimous,6,6,6,"{6: 3}"
12891,NC_008709,unanimous,9,9,9,"{9: 3}"
12892,NC_015722,unanimous,5,5,5,"{5: 3}"
12893,NC_008709,majority,9,6,9,"{9: 2; 6: 1}"
12894,NC_011138,majority,5,6,6,"{5: 1; 6: 2}"
12895,NC_013943,unanimous,0,0,0,"{0: 3}"
12896,NC_007984,unanimous,2,2,2,"{2: 3}"
12897,NC_011138,unanimous,6,6,6,"{6: 3}"
12898,NC_011138,unanimous,6,6,6,"{6: 3}"
12899,NC_011138,unanimous,6,6,6,"{6: 3}"
12900,NC_011138,majority,6,6,5,"{6: 2; 5: 1}"
12901,NC_011138,unanimous,6,6,6,"{6: 3}"
12902,NC_013943,unanimous,0,0,0,"{0: 3}"
12903,NC_011138,unanimous,6,6,6,"{6: 3}"
12904,NC_013943,tie_breaker,9,6,0,"{9: 1; 6: 1; 0: 1}"
12905,NC_011138,unanimous,6,6,6,"{6: 3}"
12906,NC_011138,unanimous,6,6,6,"{6: 3}"
12907,NC_011138,unanimous,6,6,6,"{6: 3}"
12908,NC_011138,unanimous,6,6,6,"{6: 3}"
12909,NC_015722,unanimous,5,5,5,"{5: 3}"
12910,NC_011138,unanimous,6,6,6,"{6: 3}"
12911,NC_011138,majority,6,6,4,"{6: 2; 4: 1}"
12912,NC_011138,unanimous,6,6,6,"{6: 3}"
12913,NC_007984,majority,2,6,2,"{2: 2; 6: 1}"
12914,NC_015722,unanimous,5,5,5,"{5: 3}"
12915,NC_013943,majority,3,0,0,"{3: 1; 0: 2}"
12916,NC_013943,unanimous,0,0,0,"{0: 3}"
12917,NC_011138,unanimous,6,6,6,"{6: 3}"
12918,NC_011138,unanimous,6,6,6,"{6: 3}"
12919,NC_011138,unanimous,6,6,6,"{6: 3}"
12920,NC_008709,unanimous,9,9,9,"{9: 3}"
12921,NC_011138,unanimous,6,6,6,"{6: 3}"
12922,NC_011138,unanimous,6,6,6,"{6: 3}"
12923,NC_011138,unanimous,6,6,6,"{6: 3}"
12924,NC_011138,unanimous,6,6,6,"{6: 3}"
12925,NC_011138,unanimous,6,6,6,"{6: 3}"
12926,NC_007984,majority,9,2,2,"{9: 1; 2: 2}"
12927,NC_015722,majority,5,5,6,"{5: 2; 6: 1}"
12928,NC_011138,majority,6,6,4,"{6: 2; 4: 1}"
12929,NC_008709,majority,9,9,6,"{9: 2; 6: 1}"
12930,NC_011138,unanimous,6,6,6,"{6: 3}"
12931,NC_011138,unanimous,6,6,6,"{6: 3}"
12932,NC_011138,unanimous,6,6,6,"{6: 3}"
12933,NC_013943,majority,0,0,9,"{0: 2; 9: 1}"
12934,NC_008709,unanimous,9,9,9,"{9: 3}"
12935,NC_008709,majority,9,9,6,"{9: 2; 6: 1}"
12936,NC_013943,unanimous,0,0,0,"{0: 3}"
12937,NC_011138,unanimous,6,6,6,"{6: 3}"
12938,NC_011138,unanimous,6,6,6,"{6: 3}"
12939,NC_011138,unanimous,6,6,6,"{6: 3}"
12940,NC_011138,unanimous,6,6,6,"{6: 3}"
12941,NC_011138,unanimous,6,6,6,"{6: 3}"
12942,NC_011138,unanimous,6,6,6,"{6: 3}"
12943,NC_011138,unanimous,6,6,6,"{6: 3}"
12944,NC_015722,majority,5,5,2,"{5: 2; 2: 1}"
12945,NC_011138,unanimous,6,6,6,"{6: 3}"
12946,NC_015722,majority,6,5,5,"{6: 1; 5: 2}"
12947,NC_011138,unanimous,6,6,6,"{6: 3}"
12948,NC_011138,unanimous,6,6,6,"{6: 3}"
12949,NC_011138,unanimous,6,6,6,"{6: 3}"
12950,NC_008709,majority,9,9,5,"{9: 2; 5: 1}"
12951,NC_013943,majority,0,0,6,"{0: 2; 6: 1}"
12952,NC_013943,majority,0,0,2,"{0: 2; 2: 1}"
12953,NC_011138,unanimous,6,6,6,"{6: 3}"
12954,NC_011126,unanimous,4,4,4,"{4: 3}"
12955,NC_011138,unanimous,6,6,6,"{6: 3}"
12956,NC_011126,unanimous,4,4,4,"{4: 3}"
12957,NC_007984,majority,2,2,6,"{2: 2; 6: 1}"
12958,NC_011138,unanimous,6,6,6,"{6: 3}"
12959,NC_015722,majority,5,5,4,"{5: 2; 4: 1}"
12960,NC_011138,tie_breaker,9,5,6,"{9: 1; 5: 1; 6: 1}"
12961,NC_011138,unanimous,6,6,6,"{6: 3}"
12962,NC_011138,unanimous,6,6,6,"{6: 3}"
12963,NC_011138,unanimous,6,6,6,"{6: 3}"
12964,NC_013943,majority,0,0,9,"{0: 2; 9: 1}"
12965,NC_011138,unanimous,6,6,6,"{6: 3}"
12966,NC_011138,unanimous,6,6,6,"{6: 3}"
12967,NC_011138,unanimous,6,6,6,"{6: 3}"
12968,NC_011138,unanimous,6,6,6,"{6: 3}"
12969,NC_011138,majority,6,9,6,"{6: 2; 9: 1}"
12970,NC_011138,unanimous,6,6,6,"{6: 3}"
12971,NC_011138,unanimous,6,6,6,"{6: 3}"
12972,NC_015722,unanimous,5,5,5,"{5: 3}"
12973,NC_011138,unanimous,6,6,6,"{6: 3}"
12974,NC_008709,unanimous,9,9,9,"{9: 3}"
12975,NC_008709,unanimous,9,9,9,"{9: 3}"
12976,NC_008709,majority,9,9,0,"{9: 2; 0: 1}"
12977,NC_011138,unanimous,6,6,6,"{6: 3}"
12978,NC_013943,tie_breaker,3,6,0,"{3: 1; 6: 1; 0: 1}"
12979,NC_011138,unanimous,6,6,6,"{6: 3}"
12980,NC_011138,unanimous,6,6,6,"{6: 3}"
12981,NC_011138,unanimous,6,6,6,"{6: 3}"
12982,NC_011138,unanimous,6,6,6,"{6: 3}"
12983,NC_013943,tie_breaker,5,9,0,"{5: 1; 9: 1; 0: 1}"
12984,NC_008709,unanimous,9,9,9,"{9: 3}"
12985,NC_011138,unanimous,6,6,6,"{6: 3}"
12986,NC_011138,unanimous,6,6,6,"{6: 3}"
12987,NC_011126,majority,4,5,4,"{4: 2; 5: 1}"
12988,NC_011138,unanimous,6,6,6,"{6: 3}"
12989,NC_011138,unanimous,6,6,6,"{6: 3}"
12990,NC_015722,majority,4,5,5,"{4: 1; 5: 2}"
12991,NC_011138,unanimous,6,6,6,"{6: 3}"
12992,NC_015722,majority,9,5,5,"{9: 1; 5: 2}"
12993,NC_011138,unanimous,6,6,6,"{6: 3}"
12994,NC_011138,majority,6,6,3,"{6: 2; 3: 1}"
12995,NC_011138,unanimous,6,6,6,"{6: 3}"
12996,NC_011138,unanimous,6,6,6,"{6: 3}"
12997,NC_011138,unanimous,6,6,6,"{6: 3}"
12998,NC_008709,unanimous,9,9,9,"{9: 3}"
12999,NC_011138,unanimous,6,6,6,"{6: 3}"
13000,NC_011138,majority,5,6,6,"{5: 1; 6: 2}"
13001,NC_011138,unanimous,6,6,6,"{6: 3}"
13002,NC_011138,unanimous,6,6,6,"{6: 3}"
13003,NC_013943,unanimous,0,0,0,"{0: 3}"
13004,NC_011138,unanimous,6,6,6,"{6: 3}"
13005,NC_011138,tie_breaker,0,9,6,"{0: 1; 9: 1; 6: 1}"
13006,NC_011138,majority,6,6,2,"{6: 2; 2: 1}"
13007,NC_008709,unanimous,9,9,9,"{9: 3}"
13008,NC_011138,unanimous,6,6,6,"{6: 3}"
13009,NC_009767,unanimous,3,3,3,"{3: 3}"
13010,NC_008709,majority,9,9,6,"{9: 2; 6: 1}"
13011,NC_011138,unanimous,6,6,6,"{6: 3}"
13012,NC_015722,unanimous,5,5,5,"{5: 3}"
13013,NC_011138,unanimous,6,6,6,"{6: 3}"
13014,NC_011138,unanimous,6,6,6,"{6: 3}"
13015,NC_011138,majority,6,3,6,"{6: 2; 3: 1}"
13016,NC_011138,unanimous,6,6,6,"{6: 3}"
13017,NC_013943,majority,0,0,5,"{0: 2; 5: 1}"
13018,NC_015859,majority,6,1,1,"{6: 1; 1: 2}"
13019,NC_011138,unanimous,6,6,6,"{6: 3}"
13020,NC_011138,unanimous,6,6,6,"{6: 3}"
13021,NC_008709,majority,0,9,9,"{0: 1; 9: 2}"
13022,NC_011138,unanimous,6,6,6,"{6: 3}"
13023,NC_011138,unanimous,6,6,6,"{6: 3}"
13024,NC_011138,unanimous,6,6,6,"{6: 3}"
13025,NC_011138,unanimous,6,6,6,"{6: 3}"
13026,NC_008709,unanimous,9,9,9,"{9: 3}"
13027,NC_007984,unanimous,2,2,2,"{2: 3}"
13028,NC_013943,unanimous,0,0,0,"{0: 3}"
13029,NC_015722,unanimous,5,5,5,"{5: 3}"
13030,NC_008709,majority,9,6,9,"{9: 2; 6: 1}"
13031,NC_011138,unanimous,6,6,6,"{6: 3}"
13032,NC_011138,unanimous,6,6,6,"{6: 3}"
13033,NC_011138,unanimous,6,6,6,"{6: 3}"
13034,NC_011138,majority,6,0,6,"{6: 2; 0: 1}"
13035,NC_011138,majority,6,6,4,"{6: 2; 4: 1}"
13036,NC_011138,unanimous,6,6,6,"{6: 3}"
13037,NC_011138,unanimous,6,6,6,"{6: 3}"
13038,NC_011138,unanimous,6,6,6,"{6: 3}"
13039,NC_015859,unanimous,1,1,1,"{1: 3}"
13040,NC_011138,unanimous,6,6,6,"{6: 3}"
13041,NC_011138,unanimous,6,6,6,"{6: 3}"
13042,NC_011138,unanimous,6,6,6,"{6: 3}"
13043,NC_011138,majority,6,6,9,"{6: 2; 9: 1}"
13044,NC_011138,unanimous,6,6,6,"{6: 3}"
13045,NC_007984,majority,2,2,6,"{2: 2; 6: 1}"
13046,NC_011138,unanimous,6,6,6,"{6: 3}"
13047,NC_008709,majority,9,9,6,"{9: 2; 6: 1}"
13048,NC_008709,unanimous,9,9,9,"{9: 3}"
13049,NC_011138,unanimous,6,6,6,"{6: 3}"
13050,NC_011138,unanimous,6,6,6,"{6: 3}"
13051,NC_008709,unanimous,9,9,9,"{9: 3}"
13052,NC_011138,unanimous,6,6,6,"{6: 3}"
13053,NC_008709,unanimous,9,9,9,"{9: 3}"
13054,NC_015722,tie_breaker,4,6,5,"{4: 1; 6: 1; 5: 1}"
13055,NC_011126,unanimous,4,4,4,"{4: 3}"
13056,NC_009767,unanimous,3,3,3,"{3: 3}"
13057,NC_008709,majority,6,9,9,"{6: 1; 9: 2}"
13058,NC_011138,majority,6,6,5,"{6: 2; 5: 1}"
13059,NC_007984,tie_breaker,6,5,2,"{6: 1; 5: 1; 2: 1}"
13060,NC_007984,majority,2,2,6,"{2: 2; 6: 1}"
13061,NC_013943,majority,3,0,0,"{3: 1; 0: 2}"
13062,NC_011138,unanimous,6,6,6,"{6: 3}"
13063,NC_008709,unanimous,9,9,9,"{9: 3}"
13064,NC_011138,majority,4,6,6,"{4: 1; 6: 2}"
13065,NC_011138,unanimous,6,6,6,"{6: 3}"
13066,NC_011138,unanimous,6,6,6,"{6: 3}"
13067,NC_011138,unanimous,6,6,6,"{6: 3}"
13068,NC_008709,unanimous,9,9,9,"{9: 3}"
13069,NC_008709,unanimous,9,9,9,"{9: 3}"
13070,NC_011138,unanimous,6,6,6,"{6: 3}"
13071,NC_011138,unanimous,6,6,6,"{6: 3}"
13072,NC_011138,majority,6,9,6,"{6: 2; 9: 1}"
13073,NC_011138,unanimous,6,6,6,"{6: 3}"
13074,NC_013943,majority,9,0,0,"{9: 1; 0: 2}"
13075,NC_008709,majority,9,9,6,"{9: 2; 6: 1}"
13076,NC_011138,unanimous,6,6,6,"{6: 3}"
13077,NC_011138,majority,6,6,5,"{6: 2; 5: 1}"
13078,NC_011138,unanimous,6,6,6,"{6: 3}"
13079,NC_011138,unanimous,6,6,6,"{6: 3}"
13080,NC_011138,unanimous,6,6,6,"{6: 3}"
13081,NC_015722,majority,5,5,9,"{5: 2; 9: 1}"
13082,NC_011138,unanimous,6,6,6,"{6: 3}"
13083,NC_011138,unanimous,6,6,6,"{6: 3}"
13084,NC_011138,unanimous,6,6,6,"{6: 3}"
13085,NC_008709,unanimous,9,9,9,"{9: 3}"
13086,NC_011138,unanimous,6,6,6,"{6: 3}"
13087,NC_011126,majority,4,4,6,"{4: 2; 6: 1}"
13088,NC_009767,unanimous,3,3,3,"{3: 3}"
13089,NC_008709,unanimous,9,9,9,"{9: 3}"
13090,NC_011138,unanimous,6,6,6,"{6: 3}"
13091,NC_015859,unanimous,1,1,1,"{1: 3}"
13092,NC_009767,unanimous,3,3,3,"{3: 3}"
13093,NC_011138,majority,6,6,9,"{6: 2; 9: 1}"
13094,NC_011138,majority,9,6,6,"{9: 1; 6: 2}"
13095,NC_008709,majority,9,9,5,"{9: 2; 5: 1}"
13096,NC_011138,unanimous,6,6,6,"{6: 3}"
13097,NC_011138,majority,4,6,6,"{4: 1; 6: 2}"
13098,NC_011138,unanimous,6,6,6,"{6: 3}"
13099,NC_011138,unanimous,6,6,6,"{6: 3}"
13100,NC_011138,unanimous,6,6,6,"{6: 3}"
13101,NC_011138,majority,0,6,6,"{0: 1; 6: 2}"
13102,NC_011138,unanimous,6,6,6,"{6: 3}"
13103,NC_011138,unanimous,6,6,6,"{6: 3}"
13104,NC_011138,majority,6,6,5,"{6: 2; 5: 1}"
13105,NC_015722,majority,5,6,5,"{5: 2; 6: 1}"
13106,NC_011138,unanimous,6,6,6,"{6: 3}"
13107,NC_011138,unanimous,6,6,6,"{6: 3}"
13108,NC_015722,unanimous,5,5,5,"{5: 3}"
13109,NC_011138,unanimous,6,6,6,"{6: 3}"
13110,NC_011138,unanimous,6,6,6,"{6: 3}"
13111,NC_008709,unanimous,9,9,9,"{9: 3}"
13112,NC_011126,majority,5,4,4,"{5: 1; 4: 2}"
13113,NC_011138,unanimous,6,6,6,"{6: 3}"
13114,NC_011138,unanimous,6,6,6,"{6: 3}"
13115,NC_011138,unanimous,6,6,6,"{6: 3}"
13116,NC_008709,unanimous,9,9,9,"{9: 3}"
13117,NC_008709,unanimous,9,9,9,"{9: 3}"
13118,NC_011126,majority,4,6,4,"{4: 2; 6: 1}"
13119,NC_011138,majority,0,6,6,"{0: 1; 6: 2}"
13120,NC_013943,majority,5,0,0,"{5: 1; 0: 2}"
13121,NC_013943,majority,0,9,0,"{0: 2; 9: 1}"
13122,NC_011138,unanimous,6,6,6,"{6: 3}"
13123,NC_011138,unanimous,6,6,6,"{6: 3}"
13124,NC_011138,unanimous,6,6,6,"{6: 3}"
13125,NC_015722,majority,5,9,5,"{5: 2; 9: 1}"
13126,NC_011138,majority,6,6,0,"{6: 2; 0: 1}"
13127,NC_008709,tie_breaker,3,6,9,"{3: 1; 6: 1; 9: 1}"
13128,NC_013943,unanimous,0,0,0,"{0: 3}"
13129,NC_011138,unanimous,6,6,6,"{6: 3}"
13130,NC_011138,unanimous,6,6,6,"{6: 3}"
13131,NC_011138,unanimous,6,6,6,"{6: 3}"
13132,NC_011138,unanimous,6,6,6,"{6: 3}"
13133,NC_011138,unanimous,6,6,6,"{6: 3}"
13134,NC_011138,unanimous,6,6,6,"{6: 3}"
13135,NC_011126,unanimous,4,4,4,"{4: 3}"
13136,NC_011138,unanimous,6,6,6,"{6: 3}"
13137,NC_011138,unanimous,6,6,6,"{6: 3}"
13138,NC_008709,unanimous,9,9,9,"{9: 3}"
13139,NC_015722,unanimous,5,5,5,"{5: 3}"
13140,NC_015722,majority,5,4,5,"{5: 2; 4: 1}"
13141,NC_013943,unanimous,0,0,0,"{0: 3}"
13142,NC_011138,unanimous,6,6,6,"{6: 3}"
13143,NC_011126,majority,4,6,4,"{4: 2; 6: 1}"
13144,NC_011138,unanimous,6,6,6,"{6: 3}"
13145,NC_011138,majority,0,6,6,"{0: 1; 6: 2}"
13146,NC_013943,unanimous,0,0,0,"{0: 3}"
13147,NC_011138,unanimous,6,6,6,"{6: 3}"
13148,NC_011138,unanimous,6,6,6,"{6: 3}"
13149,NC_011138,unanimous,6,6,6,"{6: 3}"
13150,NC_011138,unanimous,6,6,6,"{6: 3}"
13151,NC_015722,unanimous,5,5,5,"{5: 3}"
13152,NC_011138,unanimous,6,6,6,"{6: 3}"
13153,NC_008709,unanimous,9,9,9,"{9: 3}"
13154,NC_011138,unanimous,6,6,6,"{6: 3}"
13155,NC_008709,majority,9,9,0,"{9: 2; 0: 1}"
13156,NC_011138,unanimous,6,6,6,"{6: 3}"
13157,NC_011138,unanimous,6,6,6,"{6: 3}"
13158,NC_011138,unanimous,6,6,6,"{6: 3}"
13159,NC_011138,unanimous,6,6,6,"{6: 3}"
13160,NC_007984,unanimous,2,2,2,"{2: 3}"
13161,NC_015722,majority,4,5,5,"{4: 1; 5: 2}"
13162,NC_011138,majority,6,6,9,"{6: 2; 9: 1}"
13163,NC_011138,unanimous,6,6,6,"{6: 3}"
13164,NC_011138,unanimous,6,6,6,"{6: 3}"
13165,NC_011138,unanimous,6,6,6,"{6: 3}"
13166,NC_015722,unanimous,5,5,5,"{5: 3}"
13167,NC_011138,unanimous,6,6,6,"{6: 3}"
13168,NC_011138,unanimous,6,6,6,"{6: 3}"
13169,NC_011138,unanimous,6,6,6,"{6: 3}"
13170,NC_011126,unanimous,4,4,4,"{4: 3}"
13171,NC_011138,unanimous,6,6,6,"{6: 3}"
13172,NC_011138,unanimous,6,6,6,"{6: 3}"
13173,NC_011138,unanimous,6,6,6,"{6: 3}"
13174,NC_011138,unanimous,6,6,6,"{6: 3}"
13175,NC_013943,unanimous,0,0,0,"{0: 3}"
13176,NC_008709,unanimous,9,9,9,"{9: 3}"
13177,NC_015722,majority,2,5,5,"{2: 1; 5: 2}"
13178,NC_011138,unanimous,6,6,6,"{6: 3}"
13179,NC_007984,majority,6,2,2,"{6: 1; 2: 2}"
13180,NC_013943,majority,0,0,6,"{0: 2; 6: 1}"
13181,NC_011138,unanimous,6,6,6,"{6: 3}"
13182,NC_007984,unanimous,2,2,2,"{2: 3}"
13183,NC_011138,unanimous,6,6,6,"{6: 3}"
13184,NC_007984,majority,6,2,2,"{6: 1; 2: 2}"
13185,NC_009767,unanimous,3,3,3,"{3: 3}"
13186,NC_011138,unanimous,6,6,6,"{6: 3}"
13187,NC_011138,unanimous,6,6,6,"{6: 3}"
13188,NC_015722,tie_breaker,4,6,5,"{4: 1; 6: 1; 5: 1}"
13189,NC_011138,unanimous,6,6,6,"{6: 3}"
13190,NC_011138,unanimous,6,6,6,"{6: 3}"
13191,NC_011138,majority,6,6,5,"{6: 2; 5: 1}"
13192,NC_011138,majority,6,6,5,"{6: 2; 5: 1}"
13193,NC_008709,unanimous,9,9,9,"{9: 3}"
13194,NC_011138,majority,6,7,6,"{6: 2; 7: 1}"
13195,NC_011138,unanimous,6,6,6,"{6: 3}"
13196,NC_013943,unanimous,0,0,0,"{0: 3}"
13197,NC_013943,majority,0,0,6,"{0: 2; 6: 1}"
13198,NC_008709,majority,9,9,5,"{9: 2; 5: 1}"
13199,NC_015722,unanimous,5,5,5,"{5: 3}"
13200,NC_011138,unanimous,6,6,6,"{6: 3}"
13201,NC_011138,unanimous,6,6,6,"{6: 3}"
13202,NC_011138,unanimous,6,6,6,"{6: 3}"
13203,NC_011138,unanimous,6,6,6,"{6: 3}"
13204,NC_011138,unanimous,6,6,6,"{6: 3}"
13205,NC_011138,unanimous,6,6,6,"{6: 3}"
13206,NC_011138,unanimous,6,6,6,"{6: 3}"
13207,NC_011138,unanimous,6,6,6,"{6: 3}"
13208,NC_011138,unanimous,6,6,6,"{6: 3}"
13209,NC_007984,unanimous,2,2,2,"{2: 3}"
13210,NC_011138,unanimous,6,6,6,"{6: 3}"
13211,NC_013943,unanimous,0,0,0,"{0: 3}"
13212,NC_011138,majority,9,6,6,"{9: 1; 6: 2}"
